question,answer,confidence_score,verbal_confidence
"Which musical instrument can have 21, 22, or 23 strings?",sitar,0.7565364526833075,I am likely correct
Hillary Mantel won the 2009 Booker Prize with which novel?,wolf hall,0.7056352317758497,I think this is correct
"Whose second 'breadfruit voyage' as captain was on the ship HMS Providence, 1791-94?",william bligh,0.5584287488391201,I am unsure
"""Who has the motto """"Nation shall speak peace unto nation""""""",b b c,0.7457572283813267,I think this is correct
In which county is Wellington College?,berkshire,0.8507604897489626,I am likely correct
"Which series of spotters guides was named after a children's game - a complete book was sent to a 'Big Chief', one of whom was David Bellamy the botanist?",i spy,0.7038724426474479,I think this is correct
Who had a hit in 1955 with Rock Around the Clock?,bill haley and comets,0.8002781170456835,I am likely correct
Who played the part of Samantha in Bewitched,elizabeth montgomery,0.6367871274085257,I think this is correct
"""Known in the USA as """"The March King"""" he made his first recordings with Columbia Phonograph Company in 1890; what was his name?""",john philip sousa,0.6025831843414106,I think this is correct
A Nychthemeron is a period of how many consecutive hours?,24,0.8399830822354143,I am likely correct
The rivers Trent and Ouse flow into which estuary?,humber,0.8567609288778518,I am likely correct
Which King of England is buried in Gloucester Cathedral?,edward ii,0.8097412450570902,I am likely correct
Whose horse was called Sleipnir?,odin,0.8257202556615291,I am likely correct
Prior to Andy Murray who was the last British player to contest a tennis Grand Slam singles final?,greg rusedski,0.675241220592933,I think this is correct
Which 1974 film about a train hijacking starring Walter Matthau and Robert Shaw was remade in 2009 starring John Travolta and Denzel Washington?,taking of pelham one two three,0.6915523834324752,I think this is correct
Which musical instrument is Albert Schweitzer known to have played?,organ,0.6932099801492874,I think this is correct
Which former cabinet minister was debarred from Parliament because of irregularities in his 2010 election campaign for his Oldham East and Saddleworth constituency?,phil woolas,0.6798141668054482,I think this is correct
What relation is Joey Richardson to Vanessa Redgrave?,daughter,0.8226522605180687,I am likely correct
"In which year was the storming of the Bastille, which started the French Revolution?",1789,0.8745340215659735,I am likely correct
In which country would you find the wine-producing region known as 'Casablanca Valley'?,chile,0.8495511546664241,I am likely correct
Who (at 2008) plays Doctor Gregory House in the TV series House?,hugh laurie,0.7630621396379867,I am likely correct
"What is the nickname of the frontiersman Nathaniel Poe, played by Daniel Day Lewis, in the 1992, film ‘The Last of the Mohicans’?",hawkeye,0.7696235569200214,I am likely correct
"""On 2 November 2010, the oil painting """"Nude Sitting on a Divan"""" sold for $68.9 million, a record for an artwork by which artist?""",amadeo modigliani,0.5805257849537314,I am unsure
What is the name of the vessel in Paul Gallico's 1969 adventure novel that has been adapted as a film four times?,poseidon,0.6207097653453858,I think this is correct
A harquebus/arquebus is an early form of?,gun,0.8092863007857326,I am likely correct
Which of the continents is the smallest in area?,australia,0.8089332759382237,I am likely correct
How many legs does a ladybird have?,six,0.8189758385131455,I am likely correct
Artemisinin and derivatives are drugs found to act especially well on which disease?,malaria,0.77588408718356,I am likely correct
"Alternatively known as Austrpphlebia Costalis, what type of insect is a Southern Giant Darner ?",dragonfly,0.8295245777348836,I am likely correct
Which language gave English the word honcho as in “head honcho”?,japanese,0.7577590280061223,I am likely correct
What U.S. state is closest to Africa (geographically)?,maine,0.6780365217129939,I think this is correct
Singer and musician Gordon Sumner is better known by what name?,sting,0.8344368567664366,I am likely correct
"In 1959, for which film did David Niven win his only Academy Award?",separate tables,0.6703345009301825,I think this is correct
"What was the US spacecraft first to return images of Mars to Earth, in July 1965?",mariner 4,0.7922923815133637,I am likely correct
"The excellent cut of beef known as ""hanger steak"" is taken from what part of the animal?",diaphragm,0.7521403715007395,I am likely correct
"""What has been described as the """"fifth"""" taste, after sweet, sour, bitter, and salty?""",umami,0.7847001057347024,I am likely correct
Amerigo Vespucci international airport serves which European city?,florence,0.7840075954119767,I am likely correct
A Hedge Brown is what sort of creature?,butterfly,0.8230083380694899,I am likely correct
"Which Scottish mathematician, physicist, astronomer and astrologer who lived from 1550 to 1617is widely regarded as being the discoverer of logarithms?",john napier,0.805590127070538,I am likely correct
"Columbia University, in the city of New York, was founded as King’s College by royal charter of which British monarch?",king george ii,0.7900222852925515,I am likely correct
"""""""The Great Gate of Kiev"""" and """"Catacombs"""" are two sections of which musical work by Mussorgsky?""",pictures at exhibition,0.6202977986412019,I think this is correct
Name the first monarch of the House of Lancaster?,henry iv,0.834758610876232,I am likely correct
"Tintern Abbey, made famous by Wordsworth’s poetry, stands on which river?",wye,0.8335816859989112,I am likely correct
Who had a top ten hit in the UK with Cupid in 1961?,sam cooke,0.7980189651799194,I am likely correct
What is Australia's largest island?,tasmania,0.7685023535941564,I am likely correct
"""In which North American city would you find a baseball team called the""""Blue Jays""""?""",toronto,0.8675223394562,I am likely correct
Which country is separated into two parts by the town of Limbang of Malaysia?,brunei,0.7950283641415028,I am likely correct
"Also known as the Blue Mosque, the Sultan Ahmed Mosque is in which city?",istanbul,0.8666641520271109,I am likely correct
The musical ‘Half a Sixpence’ was based on which 1905 novel?,kipps,0.6238625188948408,I think this is correct
"In 1998, which director's Oscar acceptance speech included the line I'm king of the world?",james cameron,0.7272235038603666,I think this is correct
Australian Shane Warne is associated with which sport?,cricket,0.8190860153010543,I am likely correct
What type of creature is a bananaquit?,bird,0.8350644159652904,I am likely correct
"Arctic King, Saladin and Tom Thumb are which types of vegetable?",lettuce,0.7441390403403655,I think this is correct
Which animal provided the etymological and scientific derivation of a 'vaccine'?,cow,0.8393671520270434,I am likely correct
Who wrote the book of verses ‘Now We Are Six’?,milne,0.6547501234304289,I think this is correct
"Located in North Carolina, which is both the highest mountain in the Appalachians and the highest mountain east of the Mississippi?",mount mitchell,0.8496810752498315,I am likely correct
"In the human body, the adrenal glands are located near what organ(s)?",kidneys,0.8515985167331277,I am likely correct
In the original television series of 'Star Trek' (not the pilot edition) who played the part of 'Scottie'?,james doohan,0.7544926195050692,I am likely correct
Who is associated with the words ‘Live long and prosper’?,mr spock,0.6867670162517041,I think this is correct
In which state was Gene Vincent born?,virginia,0.7726185508088163,I am likely correct
What was developed at the Bell Telephone Company under the direction of Dr William Shockley?,transistor,0.7901736138216616,I am likely correct
Where did comic book character 'Desperate Dan' live?,cactusville,0.7342510432765355,I think this is correct
Which bird was once called apteryx?,kiwi,0.7812562149859342,I am likely correct
Which President of the USA has daughters named Malia Ann and Natasha or more famously Sasha ?,barack obama,0.8669550454080706,I am likely correct
"In which country are the 'Cro-Magnon Caves', after which a type of early humans were named?",france,0.8295299277801791,I am likely correct
